method,nbins_ts,model,alpha,bins_T,Ts,p_threshold,cal_cov,cal_avg_size,cal_std_size,test_cov,test_avg_size,test_std_size
tempscale_global_cp,2,efficientnet_b0,0.04,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.011160147207350368,0.9607843137254902,5.02328431372549,3.5307746466519516,0.960880195599022,4.801955990220049,3.3474284678983643
tempscale_global_cp,2,efficientnet_b0,0.05,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.01630348595855946,0.9509803921568627,4.313725490196078,3.038899414283823,0.9486552567237164,4.168704156479218,2.940884309400587
tempscale_global_cp,2,efficientnet_b0,0.06,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.023328349317073505,0.9411764705882353,3.7107843137254903,2.5828775130844046,0.9388753056234719,3.6185819070904643,2.456715151122689
tempscale_global_cp,2,efficientnet_b0,0.07,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.028441420690984764,0.9301470588235294,3.417892156862745,2.368217553462249,0.9242053789731052,3.2982885085574574,2.2287347721272206
tempscale_global_cp,2,efficientnet_b0,0.08,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.03457169588648701,0.9203431372549019,3.1200980392156863,2.1219644963386277,0.902200488997555,3.0171149144254277,2.0272472788443845
tempscale_global_cp,2,efficientnet_b0,0.09,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.042355677847206064,0.9117647058823529,2.8308823529411766,1.876930954960406,0.8948655256723717,2.7188264058679708,1.763987090774092
tempscale_global_cp,2,efficientnet_b0,0.1,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.7000000000000002, 1.9000000000000001]",0.051010378843875936,0.9007352941176471,2.593137254901961,1.6704325965427234,0.8777506112469438,2.508557457212714,1.6115567113771492
tempscale_global_cp,2,mobilenet_v3_large,0.01,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.004045508570630019,0.9901960784313726,10.583333333333334,6.541565192169126,0.9828850855745721,10.320293398533007,6.451822881622246
tempscale_global_cp,2,mobilenet_v3_large,0.02,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.007736981367559959,0.9803921568627451,8.623774509803921,5.683599855875077,0.9755501222493888,8.376528117359413,5.5468695702315305
tempscale_global_cp,2,mobilenet_v3_large,0.03,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.009444333876237665,0.9718137254901961,8.006127450980392,5.359956074541204,0.9755501222493888,7.735941320293398,5.179771087113223
tempscale_global_cp,2,mobilenet_v3_large,0.04,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.012052024029083452,0.9607843137254902,7.234068627450981,4.857818250218201,0.9682151589242054,7.080684596577017,4.749555997344839
tempscale_global_cp,2,mobilenet_v3_large,0.05,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.019553058671012202,0.9522058823529411,5.799019607843137,3.8759943720501653,0.9511002444987775,5.6552567237163816,3.797564268283783
tempscale_global_cp,2,mobilenet_v3_large,0.06,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.025087741748127446,0.9411764705882353,5.074754901960785,3.3229814658345433,0.9388753056234719,4.985330073349633,3.307364524644289
tempscale_global_cp,2,mobilenet_v3_large,0.07,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.02891040079146534,0.9313725490196079,4.699754901960785,3.0749302460963768,0.9364303178484108,4.5843520782396086,2.95497585132415
tempscale_global_cp,2,mobilenet_v3_large,0.08,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.03341807765063687,0.9203431372549019,4.299019607843137,2.7428693684104886,0.9364303178484108,4.237163814180929,2.689286500672691
tempscale_global_cp,2,mobilenet_v3_large,0.09,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.036621640161051294,0.9117647058823529,4.057598039215686,2.556779936237981,0.9315403422982885,4.029339853300733,2.5153066482770017
tempscale_global_cp,2,mobilenet_v3_large,0.1,"[(0.02973080240190029, 0.1468987613916397), (0.1468987613916397, 0.6742244362831116)]","[1.9000000000000001, 2.7]",0.03942654033556536,0.9019607843137255,3.883578431372549,2.447472673789548,0.921760391198044,3.8190709046454767,2.321690665773494
tempscale_global_cp,3,resnet50,0.01,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.001241418880119971,0.991421568627451,12.214460784313726,7.218531211160713,0.9926650366748166,12.19804400977995,7.042476509844117
tempscale_global_cp,3,resnet50,0.02,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.00579811884525383,0.9803921568627451,8.055147058823529,5.711670884434711,0.9828850855745721,7.701711491442543,5.402980433038287
tempscale_global_cp,3,resnet50,0.03,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.00886975908856602,0.9718137254901961,6.9375,5.021499426973784,0.9731051344743277,6.6332518337408315,4.709919765060067
tempscale_global_cp,3,resnet50,0.04,"[(0.02973080240190029, 0.1030382290482521), (0.1030382290482521, 0.2696009476979573), (0.2696009476979573, 0.6742244362831116)]","[2.1, 1.9000000000000001, 1.9000000000000001]",0.019205631292237513,0.9607843137254902,4.930147058823529,3.579116028714514,0.9486552567237164,4.777506112469438,3.4798592895964213
