method,nbins_ts,model,alpha,test_cov,test_avg_size,test_score,test_score_impr_vs_global,cal_cov,cal_avg_size,cal_score,p_threshold
tempscale_global_cp,3.0,efficientnet_b0,0.02,0.9755501222493888,7.029339853300733,0.850744609913314,0.004778839742164975,0.9816176470588236,7.311274509803922,0.8473707664884136,0.0039206045204362
tempscale_global_cp,4.0,efficientnet_b0,0.02,0.980440097799511,7.415647921760391,0.8444098688597466,-0.0015559013114024856,0.9816176470588236,7.671568627450981,0.8391822638146168,0.0033028608696202
tempscale_global_cp,5.0,efficientnet_b0,0.02,0.9755501222493888,7.205378973105135,0.8467437208268505,0.0007779506557014093,0.9816176470588236,7.486519607843137,0.8433879233511588,0.0038060571054215
global_cp,,efficientnet_b0,0.03,0.9657701711491442,5.7799511002444985,0.874249833296288,,0.971813725490196,6.082107843137255,0.8704044117647058,0.000280576670775
tempscale_global_cp,1.0,efficientnet_b0,0.03,0.9682151589242054,5.809290953545232,0.8748055123360747,0.0005556790397867051,0.9705882352941176,6.057598039215686,0.8703487076648841,0.0068712145517589
tempscale_global_cp,2.0,efficientnet_b0,0.03,0.9682151589242054,5.647921760391198,0.8784729939986664,0.004223160702378381,0.971813725490196,5.964460784313726,0.8730782085561497,0.0073082468296888
tempscale_global_cp,3.0,efficientnet_b0,0.03,0.9682151589242054,5.770171149144255,0.8756945987997333,0.0014447655034453,0.9705882352941176,6.036764705882353,0.870822192513369,0.0066698985066742
tempscale_global_cp,4.0,efficientnet_b0,0.03,0.9755501222493888,6.396088019559902,0.8651366970437875,-0.009113136252500542,0.971813725490196,6.615196078431373,0.8582887700534758,0.0050589418523331
tempscale_global_cp,5.0,efficientnet_b0,0.03,0.9682151589242054,5.904645476772616,0.8726383640809069,-0.0016114692153811339,0.9705882352941176,6.116421568627451,0.8690118092691622,0.006692576790419
global_cp,,efficientnet_b0,0.04,0.9657701711491442,5.154034229828851,0.8884752167148255,,0.9620098039215688,5.455882352941177,0.8797348484848485,0.0004695309326051
tempscale_global_cp,1.0,efficientnet_b0,0.04,0.9633251833740832,4.7799511002444985,0.8957546121360302,0.007279395421204704,0.9620098039215688,4.944852941176471,0.8913491532976827,0.0111574200576285
tempscale_global_cp,2.0,efficientnet_b0,0.04,0.960880195599022,4.801955990220049,0.8940320071126917,0.005556790397866163,0.9607843137254902,5.02328431372549,0.8889538770053476,0.0111601472073503
tempscale_global_cp,3.0,efficientnet_b0,0.04,0.960880195599022,4.84841075794621,0.8929762169370972,0.004501000222271623,0.9607843137254902,5.029411764705882,0.8888146167557932,0.0105185257840806
tempscale_global_cp,4.0,efficientnet_b0,0.04,0.960880195599022,4.87041564792176,0.8924761058012892,0.004000889086463677,0.9620098039215688,5.03921568627451,0.8892045454545455,0.0103188088415271
tempscale_global_cp,5.0,efficientnet_b0,0.04,0.960880195599022,4.91442542787286,0.8914758835296732,0.0030006668148476745,0.9620098039215688,5.111519607843137,0.887561274509804,0.0105252458324061
global_cp,,efficientnet_b0,0.05,0.9486552567237164,4.271393643031785,0.8999777728384085,,0.9509803921568628,4.477941176470588,0.8964460784313726,0.0011795442551374
tempscale_global_cp,1.0,efficientnet_b0,0.05,0.9535452322738386,4.188264058679707,0.9043120693487441,0.004334296510335567,0.9509803921568628,4.314950980392157,0.9001504010695187,0.0159250342512655
tempscale_global_cp,2.0,efficientnet_b0,0.05,0.9486552567237164,4.168704156479218,0.9023116248055123,0.002333851967103784,0.9509803921568628,4.313725490196078,0.9001782531194297,0.0163034859585594
tempscale_global_cp,3.0,efficientnet_b0,0.05,0.9535452322738386,4.268948655256724,0.9024783285174482,0.0025005556790397288,0.9509803921568628,4.415441176470588,0.8978665329768272,0.0147185345168513
